year,round,lap,driver_id,lap_time
2021,7,18,sebastian_vettel,1:40.256
2021,7,18,esteban_ocon,1:40.801
2021,7,18,lance_stroll,1:40.668
2021,7,18,antonio_giovinazzi,1:40.977
2021,7,18,kimi_raikkonen,1:41.138
2021,7,18,charles_leclerc,1:39.511
2021,7,18,daniel_ricciardo,1:39.309
2021,7,18,carlos_sainz,1:42.990
2021,7,18,pierre_gasly,1:41.971
2021,7,18,fernando_alonso,2:01.622
2021,7,18,nikita_mazepin,1:41.893
2021,7,18,yuki_tsunoda,1:38.980
2021,7,18,george_russell,1:41.947
2021,7,18,nicholas_latifi,2:00.899
2021,7,18,mick_schumacher,1:39.947
2021,7,19,sergio_perez,1:39.149
2021,7,19,lewis_hamilton,1:58.684
2021,7,19,max_verstappen,1:39.966
2021,7,19,valtteri_bottas,1:36.960
2021,7,19,lando_norris,1:39.869
2021,7,19,sebastian_vettel,1:40.012
2021,7,19,lance_stroll,1:40.432
2021,7,19,esteban_ocon,1:41.821
2021,7,19,antonio_giovinazzi,1:40.954
2021,7,19,kimi_raikkonen,1:41.163
2021,7,19,charles_leclerc,1:39.538
2021,7,19,daniel_ricciardo,1:39.203
2021,7,19,carlos_sainz,1:38.931
2021,7,19,pierre_gasly,1:38.878
2021,7,19,fernando_alonso,1:41.935
2021,7,19,nikita_mazepin,1:42.506
2021,7,19,yuki_tsunoda,1:40.667
2021,7,19,george_russell,1:39.275
2021,7,19,nicholas_latifi,1:42.723
2021,7,19,mick_schumacher,1:40.071
2021,7,20,sergio_perez,1:39.520
2021,7,20,max_verstappen,1:37.776
2021,7,20,lewis_hamilton,1:41.873
2021,7,20,valtteri_bottas,1:37.488
2021,7,20,lando_norris,1:40.503
2021,7,20,sebastian_vettel,1:40.007
2021,7,20,lance_stroll,1:41.167
2021,7,20,esteban_ocon,1:41.649
2021,7,20,antonio_giovinazzi,1:41.627
2021,7,20,kimi_raikkonen,1:41.318
2021,7,20,charles_leclerc,1:39.771
2021,7,20,daniel_ricciardo,1:39.372
2021,7,20,carlos_sainz,1:39.593
2021,7,20,pierre_gasly,1:39.434
2021,7,20,fernando_alonso,1:39.372
2021,7,20,yuki_tsunoda,1:40.627
2021,7,20,george_russell,1:39.867
2021,7,20,nikita_mazepin,1:43.532
2021,7,20,nicholas_latifi,1:39.754
2021,7,20,mick_schumacher,1:40.997
2021,7,21,sergio_perez,1:39.310
2021,7,21,max_verstappen,1:37.516
2021,7,21,lewis_hamilton,1:37.480
2021,7,21,valtteri_bottas,1:37.514
2021,7,21,lando_norris,1:40.319
2021,7,21,sebastian_vettel,1:40.448
2021,7,21,lance_stroll,1:40.893
2021,7,21,esteban_ocon,1:41.387
2021,7,21,antonio_giovinazzi,1:41.425
2021,7,21,kimi_raikkonen,1:41.219
2021,7,21,charles_leclerc,1:40.259
2021,7,21,daniel_ricciardo,1:39.683
2021,7,21,carlos_sainz,1:39.751
2021,7,21,pierre_gasly,1:40.017
2021,7,21,fernando_alonso,1:39.278
2021,7,21,yuki_tsunoda,1:39.629
2021,7,21,george_russell,1:39.862
2021,7,21,nikita_mazepin,1:41.897
2021,7,21,nicholas_latifi,1:39.546
2021,7,21,mick_schumacher,1:41.231
2021,7,22,sergio_perez,1:39.698
2021,7,22,max_verstappen,1:37.052
2021,7,22,lewis_hamilton,1:37.551
2021,7,22,valtteri_bottas,1:37.377
2021,7,22,lando_norris,1:39.912
2021,7,22,sebastian_vettel,1:40.008
2021,7,22,lance_stroll,1:40.617
2021,7,22,esteban_ocon,1:41.386
2021,7,22,antonio_giovinazzi,1:41.178
2021,7,22,charles_leclerc,1:40.024
2021,7,22,kimi_raikkonen,1:42.572
2021,7,22,daniel_ricciardo,1:41.066
2021,7,22,carlos_sainz,1:40.295
2021,7,22,pierre_gasly,1:40.019
2021,7,22,fernando_alonso,1:39.378
2021,7,22,yuki_tsunoda,1:39.895
2021,7,22,george_russell,1:39.744
2021,7,22,nikita_mazepin,1:41.800
2021,7,22,nicholas_latifi,1:40.102
2021,7,22,mick_schumacher,1:41.243
2021,7,23,sergio_perez,1:39.100
2021,7,23,max_verstappen,1:38.086
2021,7,23,lewis_hamilton,1:37.702
2021,7,23,valtteri_bottas,1:37.922
2021,7,23,lando_norris,1:40.393
2021,7,23,sebastian_vettel,1:40.134
2021,7,23,lance_stroll,1:40.710
2021,7,23,esteban_ocon,1:40.920
2021,7,23,antonio_giovinazzi,1:40.968
2021,7,23,charles_leclerc,1:40.061
2021,7,23,daniel_ricciardo,1:40.251
2021,7,23,carlos_sainz,1:41.280
2021,7,23,pierre_gasly,1:41.144
2021,7,23,kimi_raikkonen,1:43.560
2021,7,23,fernando_alonso,1:39.951
2021,7,23,yuki_tsunoda,1:39.615
2021,7,23,george_russell,1:39.877
2021,7,23,nicholas_latifi,1:40.581
2021,7,23,nikita_mazepin,1:42.412
2021,7,23,mick_schumacher,1:41.200
2021,7,24,max_verstappen,1:37.915
2021,7,24,lewis_hamilton,1:37.786
2021,7,24,valtteri_bottas,1:37.642
2021,7,24,sergio_perez,1:58.410
2021,7,24,sebastian_vettel,1:40.315
2021,7,24,lance_stroll,1:40.480
2021,7,24,esteban_ocon,1:40.995
2021,7,24,charles_leclerc,1:40.147
2021,7,24,antonio_giovinazzi,1:41.855
2021,7,24,daniel_ricciardo,1:40.011
2021,7,24,carlos_sainz,1:39.971
2021,7,24,pierre_gasly,1:39.930
2021,7,24,lando_norris,2:00.360
2021,7,24,kimi_raikkonen,1:41.313
2021,7,24,fernando_alonso,1:39.644
2021,7,24,yuki_tsunoda,1:39.911
2021,7,24,george_russell,1:40.537
2021,7,24,nicholas_latifi,1:41.257
2021,7,24,nikita_mazepin,1:42.032
2021,7,24,mick_schumacher,1:41.366
2021,7,25,max_verstappen,1:37.706
2021,7,25,lewis_hamilton,1:37.947
2021,7,25,valtteri_bottas,1:37.799
2021,7,25,sergio_perez,1:41.545
2021,7,25,sebastian_vettel,1:40.275
2021,7,25,lance_stroll,1:40.569
2021,7,25,esteban_ocon,1:40.981
2021,7,25,charles_leclerc,1:40.324
2021,7,25,daniel_ricciardo,1:39.909
2021,7,25,antonio_giovinazzi,1:41.701
2021,7,25,carlos_sainz,1:40.117
2021,7,25,pierre_gasly,1:40.126
2021,7,25,kimi_raikkonen,1:40.980
2021,7,25,lando_norris,1:43.254
2021,7,25,fernando_alonso,1:39.894
2021,7,25,yuki_tsunoda,1:40.019
2021,7,25,george_russell,1:40.427
2021,7,25,nicholas_latifi,1:40.380
2021,7,25,nikita_mazepin,1:41.332
2021,7,25,mick_schumacher,1:40.992
2021,7,26,max_verstappen,1:38.278
2021,7,26,lewis_hamilton,1:37.905
2021,7,26,valtteri_bottas,1:39.013
2021,7,26,sergio_perez,1:37.404
2021,7,26,sebastian_vettel,1:40.295
2021,7,26,lance_stroll,1:40.431
2021,7,26,charles_leclerc,1:40.997
2021,7,26,esteban_ocon,1:42.701
2021,7,26,daniel_ricciardo,1:41.135
2021,7,26,carlos_sainz,1:40.381
2021,7,26,pierre_gasly,1:40.414
2021,7,26,antonio_giovinazzi,1:42.644
2021,7,26,lando_norris,1:38.660
2021,7,26,kimi_raikkonen,1:41.609
2021,7,26,fernando_alonso,1:39.824
2021,7,26,yuki_tsunoda,1:39.785
2021,7,26,george_russell,1:39.787
2021,7,26,nicholas_latifi,1:40.253
2021,7,26,nikita_mazepin,1:41.914
2021,7,26,mick_schumacher,1:40.736
2021,7,27,max_verstappen,1:37.727
2021,7,27,lewis_hamilton,1:37.979
2021,7,27,valtteri_bottas,1:38.071
2021,7,27,sergio_perez,1:37.229
2021,7,27,sebastian_vettel,1:39.808
2021,7,27,lance_stroll,1:39.784
2021,7,27,charles_leclerc,1:40.458
2021,7,27,daniel_ricciardo,1:40.073
2021,7,27,carlos_sainz,1:40.212
2021,7,27,pierre_gasly,1:40.197
2021,7,27,lando_norris,1:38.257
2021,7,27,esteban_ocon,1:43.355
2021,7,27,antonio_giovinazzi,1:41.381
2021,7,27,fernando_alonso,1:38.842
2021,7,27,kimi_raikkonen,1:41.201
2021,7,27,yuki_tsunoda,1:39.782
2021,7,27,george_russell,1:39.522
2021,7,27,nicholas_latifi,1:40.439
2021,7,27,nikita_mazepin,1:41.268
2021,7,27,mick_schumacher,1:41.137
2021,7,28,max_verstappen,1:37.657
2021,7,28,lewis_hamilton,1:37.712
2021,7,28,valtteri_bottas,1:38.291
2021,7,28,sergio_perez,1:37.674
2021,7,28,sebastian_vettel,1:43.439
2021,7,28,lance_stroll,1:40.563
2021,7,28,daniel_ricciardo,1:39.187
2021,7,28,charles_leclerc,1:41.931
2021,7,28,carlos_sainz,1:40.192
2021,7,28,pierre_gasly,1:40.760
2021,7,28,lando_norris,1:40.829
2021,7,28,fernando_alonso,1:40.018
2021,7,28,kimi_raikkonen,1:41.337
2021,7,28,yuki_tsunoda,1:40.467
2021,7,28,george_russell,1:40.281
2021,7,28,esteban_ocon,2:00.943
2021,7,28,nicholas_latifi,1:41.369
2021,7,28,antonio_giovinazzi,2:01.408
2021,7,28,nikita_mazepin,1:41.417
2021,7,28,mick_schumacher,1:41.566
2021,7,29,max_verstappen,1:38.040
2021,7,29,lewis_hamilton,1:38.457
2021,7,29,valtteri_bottas,1:38.629
2021,7,29,sergio_perez,1:38.056
2021,7,29,sebastian_vettel,1:40.288
2021,7,29,lance_stroll,1:40.352
2021,7,29,daniel_ricciardo,1:39.697
2021,7,29,carlos_sainz,1:39.859
2021,7,29,lando_norris,1:39.322
2021,7,29,charles_leclerc,1:42.017
2021,7,29,pierre_gasly,1:40.839
2021,7,29,fernando_alonso,1:39.534
2021,7,29,kimi_raikkonen,1:40.847
2021,7,29,yuki_tsunoda,1:40.040
2021,7,29,george_russell,1:39.900
2021,7,29,nicholas_latifi,1:40.932
2021,7,29,esteban_ocon,1:43.459
2021,7,29,antonio_giovinazzi,1:43.020
2021,7,29,nikita_mazepin,1:41.808
2021,7,30,max_verstappen,1:37.833
2021,7,30,lewis_hamilton,1:38.226
2021,7,30,valtteri_bottas,1:38.713
2021,7,30,mick_schumacher,1:47.121
2021,7,30,sergio_perez,1:37.917
2021,7,30,sebastian_vettel,1:40.142
2021,7,30,lance_stroll,1:40.301
2021,7,30,daniel_ricciardo,1:39.663
2021,7,30,carlos_sainz,1:39.878
2021,7,30,lando_norris,1:39.289
2021,7,30,pierre_gasly,1:39.839
2021,7,30,charles_leclerc,1:42.483
2021,7,30,fernando_alonso,1:40.623
2021,7,30,kimi_raikkonen,1:41.473
2021,7,30,yuki_tsunoda,1:40.656
2021,7,30,george_russell,1:39.961
2021,7,30,nicholas_latifi,1:41.019
2021,7,30,esteban_ocon,1:39.876
2021,7,30,antonio_giovinazzi,1:39.571
2021,7,30,nikita_mazepin,1:41.792
2021,7,31,max_verstappen,1:37.844
2021,7,31,lewis_hamilton,1:38.503
2021,7,31,valtteri_bottas,1:38.982
2021,7,31,mick_schumacher,1:40.625
2021,7,31,sergio_perez,1:38.280
2021,7,31,sebastian_vettel,1:40.880
2021,7,31,lance_stroll,1:40.243
2021,7,31,daniel_ricciardo,1:39.510
2021,7,31,lando_norris,1:38.263
2021,7,31,carlos_sainz,1:40.693
2021,7,31,pierre_gasly,1:39.851
2021,7,31,fernando_alonso,1:39.902
2021,7,31,charles_leclerc,1:41.553
2021,7,31,kimi_raikkonen,1:41.073
2021,7,31,yuki_tsunoda,1:40.083
2021,7,31,george_russell,1:39.898
2021,7,31,esteban_ocon,1:38.995
2021,7,31,nicholas_latifi,1:41.448
2021,7,31,antonio_giovinazzi,1:39.921
2021,7,32,lewis_hamilton,1:38.392
2021,7,32,valtteri_bottas,1:38.831
2021,7,32,mick_schumacher,1:40.354
2021,7,32,nikita_mazepin,2:01.696
2021,7,32,sergio_perez,1:37.801
2021,7,32,max_verstappen,1:56.764
2021,7,32,sebastian_vettel,1:40.619
2021,7,32,lance_stroll,1:40.103
2021,7,32,daniel_ricciardo,1:39.037
2021,7,32,lando_norris,1:38.281
2021,7,32,carlos_sainz,1:39.676
2021,7,32,pierre_gasly,1:39.257
2021,7,32,fernando_alonso,1:39.502
2021,7,32,charles_leclerc,1:40.960
2021,7,32,kimi_raikkonen,1:41.973
2021,7,32,yuki_tsunoda,1:41.013
2021,7,32,george_russell,1:40.418
2021,7,32,esteban_ocon,1:38.808
2021,7,32,antonio_giovinazzi,1:39.473
2021,7,32,nicholas_latifi,1:41.247
2021,7,33,lewis_hamilton,1:38.429
2021,7,33,valtteri_bottas,1:38.346
2021,7,33,mick_schumacher,1:40.750
2021,7,33,sergio_perez,1:38.075
2021,7,33,max_verstappen,1:40.458
2021,7,33,nikita_mazepin,1:46.710
2021,7,33,sebastian_vettel,1:40.019
2021,7,33,lance_stroll,1:39.699
2021,7,33,lando_norris,1:37.485
2021,7,33,daniel_ricciardo,1:39.398
2021,7,33,carlos_sainz,1:39.169
2021,7,33,pierre_gasly,1:39.119
2021,7,33,fernando_alonso,1:38.918
2021,7,33,charles_leclerc,1:40.012
2021,7,33,yuki_tsunoda,1:40.122
2021,7,33,george_russell,1:39.553
2021,7,33,esteban_ocon,1:38.645
2021,7,33,antonio_giovinazzi,1:39.253
2021,7,33,nicholas_latifi,1:40.459
2021,7,33,kimi_raikkonen,2:02.988
2021,7,34,lewis_hamilton,1:38.666
2021,7,34,valtteri_bottas,1:37.702
2021,7,34,sergio_perez,1:37.827
2021,7,34,max_verstappen,1:36.743
2021,7,34,mick_schumacher,1:43.647
2021,7,34,nikita_mazepin,1:39.904
2021,7,34,sebastian_vettel,1:39.509
2021,7,34,lando_norris,1:38.019
2021,7,34,daniel_ricciardo,1:39.284
2021,7,34,carlos_sainz,1:39.542
2021,7,34,pierre_gasly,1:39.334
2021,7,34,fernando_alonso,1:38.554
2021,7,34,charles_leclerc,1:39.967
2021,7,34,yuki_tsunoda,1:39.669
2021,7,34,lance_stroll,2:00.727
2021,7,34,george_russell,1:40.397
2021,7,34,esteban_ocon,1:38.961
2021,7,34,antonio_giovinazzi,1:39.029
2021,7,34,nicholas_latifi,1:40.051
2021,7,35,lewis_hamilton,1:38.411
2021,7,35,kimi_raikkonen,1:40.906
2021,7,35,valtteri_bottas,1:38.392
2021,7,35,max_verstappen,1:36.404
2021,7,35,sergio_perez,1:39.396
2021,7,35,mick_schumacher,1:39.913
2021,7,35,nikita_mazepin,1:39.317
2021,7,35,sebastian_vettel,1:39.398
2021,7,35,lando_norris,1:38.760
2021,7,35,daniel_ricciardo,1:38.852
2021,7,35,carlos_sainz,1:39.673
2021,7,35,pierre_gasly,1:39.598
2021,7,35,fernando_alonso,1:38.716
2021,7,35,charles_leclerc,1:40.273
2021,7,35,yuki_tsunoda,1:39.459
2021,7,35,george_russell,1:39.650
2021,7,35,lance_stroll,1:42.250
2021,7,35,esteban_ocon,1:38.689
2021,7,35,antonio_giovinazzi,1:39.194
2021,7,35,nicholas_latifi,1:40.161
2021,7,36,lewis_hamilton,1:38.565
2021,7,36,kimi_raikkonen,1:38.368
2021,7,36,valtteri_bottas,1:38.111
2021,7,36,max_verstappen,1:36.579
2021,7,36,sergio_perez,1:37.886
2021,7,36,mick_schumacher,1:40.081
2021,7,36,nikita_mazepin,1:39.574
2021,7,36,sebastian_vettel,1:39.595
2021,7,36,lando_norris,1:38.629
2021,7,36,daniel_ricciardo,1:39.165
2021,7,36,pierre_gasly,1:39.638
2021,7,36,carlos_sainz,1:41.853
2021,7,36,fernando_alonso,1:40.008
2021,7,36,charles_leclerc,1:39.358
2021,7,36,yuki_tsunoda,1:39.109
2021,7,36,george_russell,1:39.776
2021,7,36,lance_stroll,1:39.132
2021,7,36,esteban_ocon,1:38.894
2021,7,36,antonio_giovinazzi,1:38.702
2021,7,36,nicholas_latifi,1:40.027
2021,7,37,lewis_hamilton,1:39.137
2021,7,37,valtteri_bottas,1:38.188
2021,7,37,kimi_raikkonen,1:40.902
2021,7,37,max_verstappen,1:36.582
2021,7,37,sergio_perez,1:37.395
2021,7,37,mick_schumacher,1:39.887
2021,7,37,nikita_mazepin,1:39.691
2021,7,37,lando_norris,1:38.607
2021,7,37,daniel_ricciardo,1:39.217
2021,7,37,pierre_gasly,1:39.242
2021,7,37,fernando_alonso,1:39.064
2021,7,37,carlos_sainz,1:41.578
2021,7,37,charles_leclerc,1:39.526
2021,7,37,sebastian_vettel,1:59.971
2021,7,37,yuki_tsunoda,1:39.476
2021,7,37,george_russell,1:39.721
2021,7,37,lance_stroll,1:39.205
2021,7,37,esteban_ocon,1:38.995
2021,7,37,antonio_giovinazzi,1:38.999
2021,7,37,nicholas_latifi,1:39.788
2021,7,38,lewis_hamilton,1:37.650
2021,7,38,valtteri_bottas,1:37.862
2021,7,38,kimi_raikkonen,1:38.441
2021,7,38,max_verstappen,1:36.863
2021,7,38,sergio_perez,1:37.154
2021,7,38,mick_schumacher,1:40.204
2021,7,38,nikita_mazepin,1:39.589
2021,7,38,lando_norris,1:38.430
2021,7,38,daniel_ricciardo,1:39.431
2021,7,38,pierre_gasly,1:38.962
2021,7,38,fernando_alonso,1:38.981
2021,7,38,carlos_sainz,1:39.884
2021,7,38,sebastian_vettel,1:42.044
2021,7,38,yuki_tsunoda,1:39.720
2021,7,38,george_russell,1:39.340
2021,7,38,lance_stroll,1:38.718
2021,7,38,esteban_ocon,1:39.377
2021,7,38,antonio_giovinazzi,1:39.007
2021,7,38,charles_leclerc,1:59.965
2021,7,39,lewis_hamilton,1:37.458
2021,7,39,nicholas_latifi,1:41.621
2021,7,39,valtteri_bottas,1:38.016
2021,7,39,kimi_raikkonen,1:38.631
2021,7,39,max_verstappen,1:36.973
2021,7,39,sergio_perez,1:37.239
2021,7,39,mick_schumacher,1:40.278
2021,7,39,nikita_mazepin,1:40.043
2021,7,39,lando_norris,1:38.508
2021,7,39,daniel_ricciardo,1:39.117
2021,7,39,pierre_gasly,1:38.933
2021,7,39,fernando_alonso,1:39.412
2021,7,39,carlos_sainz,1:39.491
2021,7,39,sebastian_vettel,1:38.488
2021,7,39,yuki_tsunoda,1:39.882
2021,7,39,lance_stroll,1:38.727
2021,7,39,george_russell,1:40.866
2021,7,39,esteban_ocon,1:39.509
2021,7,39,antonio_giovinazzi,1:39.297
2021,7,40,lewis_hamilton,1:38.182
2021,7,40,charles_leclerc,1:41.981
2021,7,40,valtteri_bottas,1:38.738
2021,7,40,kimi_raikkonen,1:39.131
2021,7,40,nicholas_latifi,1:41.949
2021,7,40,max_verstappen,1:37.033
2021,7,40,sergio_perez,1:37.355
2021,7,40,mick_schumacher,1:39.999
2021,7,40,nikita_mazepin,1:40.232
2021,7,40,lando_norris,1:38.552
2021,7,40,daniel_ricciardo,1:39.150
2021,7,40,pierre_gasly,1:38.783
2021,7,40,fernando_alonso,1:39.203
2021,7,40,carlos_sainz,1:39.786
2021,7,40,sebastian_vettel,1:38.498
2021,7,40,yuki_tsunoda,1:39.474
2021,7,40,lance_stroll,1:39.219
2021,7,40,george_russell,1:40.103
2021,7,40,esteban_ocon,1:39.409
2021,7,40,antonio_giovinazzi,1:39.272
2021,7,41,lewis_hamilton,1:37.685
2021,7,41,charles_leclerc,1:37.947
2021,7,41,valtteri_bottas,1:38.724
2021,7,41,max_verstappen,1:37.081
2021,7,41,kimi_raikkonen,1:40.052
2021,7,41,nicholas_latifi,1:41.468
2021,7,41,sergio_perez,1:37.351
2021,7,41,mick_schumacher,1:39.513
2021,7,41,nikita_mazepin,1:39.849
2021,7,41,lando_norris,1:39.110
2021,7,41,daniel_ricciardo,1:39.066
2021,7,41,pierre_gasly,1:38.561
2021,7,41,fernando_alonso,1:38.463
2021,7,41,carlos_sainz,1:39.572
2021,7,41,sebastian_vettel,1:38.427
2021,7,41,yuki_tsunoda,1:39.372
2021,7,41,lance_stroll,1:38.560
2021,7,41,george_russell,1:39.419
2021,7,41,esteban_ocon,1:39.101
2021,7,41,antonio_giovinazzi,1:39.051
2021,7,42,lewis_hamilton,1:37.818
2021,7,42,charles_leclerc,1:37.796
2021,7,42,valtteri_bottas,1:38.247
2021,7,42,max_verstappen,1:36.849
2021,7,42,kimi_raikkonen,1:38.406
2021,7,42,sergio_perez,1:37.332
2021,7,42,nicholas_latifi,1:40.984
2021,7,42,mick_schumacher,1:40.356
2021,7,42,nikita_mazepin,1:40.155
2021,7,42,lando_norris,1:38.536
2021,7,42,daniel_ricciardo,1:38.608
2021,7,42,pierre_gasly,1:38.446
2021,7,42,fernando_alonso,1:38.633
2021,7,42,carlos_sainz,1:39.194
2021,7,42,sebastian_vettel,1:37.967
2021,7,42,lance_stroll,1:38.376
2021,7,42,yuki_tsunoda,1:40.610
2021,7,42,george_russell,1:39.467
2021,7,42,esteban_ocon,1:39.353
2021,7,42,antonio_giovinazzi,1:39.050
2021,7,43,lewis_hamilton,1:37.640
2021,7,43,charles_leclerc,1:37.898
2021,7,43,valtteri_bottas,1:37.612
2021,7,43,max_verstappen,1:37.092
2021,7,43,kimi_raikkonen,1:38.117
2021,7,43,sergio_perez,1:37.129
2021,7,43,nicholas_latifi,1:38.971
2021,7,43,mick_schumacher,1:39.784
2021,7,43,nikita_mazepin,1:40.101
2021,7,43,lando_norris,1:38.715
2021,7,43,daniel_ricciardo,1:38.717
2021,7,43,pierre_gasly,1:38.190
2021,7,43,fernando_alonso,1:37.783
2021,7,43,carlos_sainz,1:38.966
2021,7,43,sebastian_vettel,1:37.880
2021,7,43,lance_stroll,1:38.580
2021,7,43,yuki_tsunoda,1:39.625
2021,7,43,george_russell,1:39.544
2021,7,43,esteban_ocon,1:39.051
2021,7,43,antonio_giovinazzi,1:39.051
2021,7,44,lewis_hamilton,1:37.410
2021,7,44,charles_leclerc,1:37.681
2021,7,44,max_verstappen,1:37.450
2021,7,44,valtteri_bottas,1:39.479
2021,7,44,sergio_perez,1:37.161
2021,7,44,kimi_raikkonen,1:39.962
2021,7,44,nicholas_latifi,1:38.752
2021,7,44,mick_schumacher,1:39.741
2021,7,44,nikita_mazepin,1:39.888
2021,7,44,lando_norris,1:38.344
2021,7,44,daniel_ricciardo,1:38.693
2021,7,44,pierre_gasly,1:38.103
2021,7,44,fernando_alonso,1:37.646
2021,7,44,sebastian_vettel,1:38.298
2021,7,44,carlos_sainz,1:40.766
2021,7,44,lance_stroll,1:37.828
2021,7,44,yuki_tsunoda,1:39.476
2021,7,44,george_russell,1:38.791
2021,7,44,esteban_ocon,1:38.869
2021,7,45,lewis_hamilton,1:37.542
2021,7,45,antonio_giovinazzi,1:40.508
2021,7,45,charles_leclerc,1:38.246
2021,7,45,max_verstappen,1:37.129
2021,7,45,valtteri_bottas,1:39.073
2021,7,45,sergio_perez,1:37.111
2021,7,45,kimi_raikkonen,1:38.171
2021,7,45,nicholas_latifi,1:39.006
2021,7,45,mick_schumacher,1:39.392
2021,7,45,nikita_mazepin,1:39.573
2021,7,45,lando_norris,1:38.126
2021,7,45,daniel_ricciardo,1:38.324
2021,7,45,pierre_gasly,1:38.177
2021,7,45,fernando_alonso,1:38.141
2021,7,45,sebastian_vettel,1:38.326
2021,7,45,carlos_sainz,1:39.338
2021,7,45,lance_stroll,1:37.933
2021,7,45,yuki_tsunoda,1:39.593
2021,7,45,george_russell,1:38.708
2021,7,46,lewis_hamilton,1:37.545
2021,7,46,esteban_ocon,1:40.793
2021,7,46,antonio_giovinazzi,1:39.648
2021,7,46,max_verstappen,1:37.558
2021,7,46,charles_leclerc,1:41.125
2021,7,46,valtteri_bottas,1:38.719
2021,7,46,sergio_perez,1:37.876
2021,7,46,kimi_raikkonen,1:38.351
2021,7,46,nicholas_latifi,1:39.007
2021,7,46,mick_schumacher,1:39.717
2021,7,46,nikita_mazepin,1:39.916
2021,7,46,lando_norris,1:38.485
2021,7,46,daniel_ricciardo,1:38.661
2021,7,46,pierre_gasly,1:38.400
2021,7,46,fernando_alonso,1:37.991
2021,7,46,sebastian_vettel,1:37.799
2021,7,46,carlos_sainz,1:39.345
2021,7,46,lance_stroll,1:37.867
2021,7,46,yuki_tsunoda,1:39.411
2021,7,46,george_russell,1:40.589
2021,7,47,lewis_hamilton,1:38.431
2021,7,47,esteban_ocon,1:39.020
2021,7,47,max_verstappen,1:37.627
2021,7,47,antonio_giovinazzi,1:40.462
2021,7,47,charles_leclerc,1:39.088
2021,7,47,valtteri_bottas,1:37.695
2021,7,47,sergio_perez,1:38.172
2021,7,47,kimi_raikkonen,1:37.992
2021,7,47,nicholas_latifi,1:38.854
2021,7,47,mick_schumacher,1:39.882
2021,7,47,nikita_mazepin,1:40.511
2021,7,47,lando_norris,1:38.955
2021,7,47,daniel_ricciardo,1:39.251
2021,7,47,pierre_gasly,1:38.656
2021,7,47,fernando_alonso,1:38.087
2021,7,47,sebastian_vettel,1:37.866
2021,7,47,carlos_sainz,1:39.045
2021,7,47,lance_stroll,1:37.939
2021,7,47,yuki_tsunoda,1:39.871
2021,7,48,lewis_hamilton,1:38.089
2021,7,48,george_russell,1:40.218
2021,7,48,max_verstappen,1:37.459
2021,7,48,esteban_ocon,1:41.021
2021,7,48,antonio_giovinazzi,1:39.200
2021,7,48,valtteri_bottas,1:38.768
2021,7,48,sergio_perez,1:38.220
2021,7,48,charles_leclerc,1:43.009
2021,7,48,kimi_raikkonen,1:38.786
2021,7,48,nicholas_latifi,1:38.952
2021,7,48,mick_schumacher,1:40.167
2021,7,48,nikita_mazepin,1:40.216
2021,7,48,lando_norris,1:38.428
2021,7,48,daniel_ricciardo,1:39.017
2021,7,48,pierre_gasly,1:38.130
2021,7,48,fernando_alonso,1:38.180
2021,7,48,sebastian_vettel,1:37.554
2021,7,48,lance_stroll,1:37.919
2021,7,48,carlos_sainz,1:40.585
2021,7,49,lewis_hamilton,1:38.189
2021,7,49,max_verstappen,1:37.430
2021,7,49,yuki_tsunoda,1:42.541
2021,7,49,george_russell,1:40.501
2021,7,49,esteban_ocon,1:39.061
2021,7,49,antonio_giovinazzi,1:39.251
2021,7,49,sergio_perez,1:39.640
2021,7,49,valtteri_bottas,1:41.084
2021,7,49,charles_leclerc,1:39.585
2021,7,49,kimi_raikkonen,1:39.054
2021,7,49,nicholas_latifi,1:39.260
2021,7,49,mick_schumacher,1:40.115
2021,7,49,nikita_mazepin,1:40.796
2021,7,49,lando_norris,1:38.467
2021,7,49,daniel_ricciardo,1:38.720
2021,7,49,pierre_gasly,1:38.525
2021,7,49,fernando_alonso,1:38.572
2021,7,49,sebastian_vettel,1:37.878
2021,7,49,lance_stroll,1:38.443
2021,7,49,carlos_sainz,1:39.899
2021,7,50,lewis_hamilton,1:37.946
2021,7,50,max_verstappen,1:36.968
2021,7,50,yuki_tsunoda,1:39.503
2021,7,50,george_russell,1:39.415
2021,7,50,esteban_ocon,1:39.089
2021,7,50,antonio_giovinazzi,1:39.082
2021,7,50,sergio_perez,1:37.578
2021,7,50,valtteri_bottas,1:39.226
2021,7,50,charles_leclerc,1:39.825
2021,7,50,kimi_raikkonen,1:39.902
2021,7,50,nicholas_latifi,1:38.687
2021,7,50,mick_schumacher,1:40.273
2021,7,50,nikita_mazepin,1:41.480
2021,7,50,lando_norris,1:38.374
2021,7,50,daniel_ricciardo,1:38.604
2021,7,50,pierre_gasly,1:38.530
2021,7,50,fernando_alonso,1:38.783
2021,7,50,sebastian_vettel,1:37.615
2021,7,50,lance_stroll,1:38.447
2021,7,50,carlos_sainz,1:39.595
2021,7,51,lewis_hamilton,1:38.242
2021,7,51,max_verstappen,1:37.413
2021,7,51,george_russell,1:38.578
2021,7,51,yuki_tsunoda,1:40.406
2021,7,51,esteban_ocon,1:39.644
2021,7,51,sergio_perez,1:37.363
2021,7,51,antonio_giovinazzi,1:40.691
2021,7,51,valtteri_bottas,1:38.322
2021,7,51,charles_leclerc,1:40.328
2021,7,51,kimi_raikkonen,1:40.353
